 1.00000E+00 7.00000E+00    2251 2.66667E-03
 temperature   HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
 5.94667E+00   1.15818E-08   4.07922E-09   6.58203E-10   8.40014E-15   2.50135E-14   4.79632E-14   2.63365E-15   9.07109E-15   2.62199E-14   1.70484E-12   4.19644E-25   2.28603E-24   4.39354E-24   9.01845E-26   1.10767E-24   5.04532E-24   8.76259E-23   2.51434E-19   1.60769E-19   5.73610E-20   1.17555E-28   1.65092E-19   2.23947E-28   3.55537E-20
 5.94933E+00   1.16034E-08   4.09044E-09   6.61596E-10   8.34270E-15   2.49161E-14   4.76593E-14   2.61323E-15   9.02941E-15   2.60427E-14   1.69495E-12   4.18539E-25   2.29115E-24   4.39259E-24   8.98608E-26   1.10937E-24   5.03508E-24   8.71054E-23   2.51903E-19   1.61211E-19   5.76567E-20   1.17208E-28   1.64848E-19   2.23222E-28   3.55019E-20
 5.95200E+00   1.16250E-08   4.10163E-09   6.64989E-10   8.28553E-15   2.48191E-14   4.73570E-14   2.59292E-15   8.98792E-15   2.58667E-14   1.68508E-12   4.17424E-25   2.29629E-24   4.39162E-24   8.95342E-26   1.11107E-24   5.02485E-24   8.65863E-23   2.52371E-19   1.61652E-19   5.79524E-20   1.16862E-28   1.64603E-19   2.22499E-28   3.54494E-20
 5.95467E+00   1.16465E-08   4.11280E-09   6.68379E-10   8.22864E-15   2.47225E-14   4.70565E-14   2.57271E-15   8.94663E-15   2.56917E-14   1.67523E-12   4.16298E-25   2.30143E-24   4.39062E-24   8.92048E-26   1.11278E-24   5.01460E-24   8.60686E-23   2.52838E-19   1.62093E-19   5.82478E-20   1.16517E-28   1.64357E-19   2.21777E-28   3.53963E-20
 5.95733E+00   1.16679E-08   4.12394E-09   6.71768E-10   8.17202E-15   2.46262E-14   4.67576E-14   2.55260E-15   8.90552E-15   2.55178E-14   1.66541E-12   4.15161E-25   2.30659E-24   4.38961E-24   8.88726E-26   1.11449E-24   5.00436E-24   8.55523E-23   2.53303E-19   1.62532E-19   5.85432E-20   1.16172E-28   1.64111E-19   2.21058E-28   3.53424E-20
 5.96000E+00   1.16893E-08   4.13505E-09   6.75155E-10   8.11566E-15   2.45303E-14   4.64605E-14   2.53259E-15   8.86460E-15   2.53451E-14   1.65561E-12   4.14013E-25   2.31176E-24   4.38858E-24   8.85374E-26   1.11620E-24   4.99411E-24   8.50375E-23   2.53767E-19   1.62970E-19   5.88383E-20   1.15828E-28   1.63864E-19   2.20340E-28   3.52878E-20
 5.96267E+00   1.17106E-08   4.14614E-09   6.78540E-10   8.05958E-15   2.44348E-14   4.61650E-14   2.51267E-15   8.82387E-15   2.51734E-14   1.64583E-12   4.12854E-25   2.31695E-24   4.38752E-24   8.81994E-26   1.11792E-24   4.98386E-24   8.45241E-23   2.54230E-19   1.63407E-19   5.91334E-20   1.15484E-28   1.63616E-19   2.19624E-28   3.52326E-20
 5.96533E+00   1.17318E-08   4.15720E-09   6.81924E-10   8.00376E-15   2.43397E-14   4.58712E-14   2.49285E-15   8.78333E-15   2.50028E-14   1.63608E-12   4.11684E-25   2.32214E-24   4.38645E-24   8.78584E-26   1.11963E-24   4.97360E-24   8.40121E-23   2.54691E-19   1.63843E-19   5.94282E-20   1.15141E-28   1.63368E-19   2.18910E-28   3.51768E-20
 5.96800E+00   1.17530E-08   4.16824E-09   6.85305E-10   7.94821E-15   2.42449E-14   4.55790E-14   2.47314E-15   8.74298E-15   2.48332E-14   1.62636E-12   4.10503E-25   2.32735E-24   4.38536E-24   8.75145E-26   1.12135E-24   4.96334E-24   8.35017E-23   2.55152E-19   1.64278E-19   5.97229E-20   1.14799E-28   1.63119E-19   2.18197E-28   3.51202E-20
 5.97067E+00   1.17742E-08   4.17925E-09   6.88684E-10   7.89293E-15   2.41505E-14   4.52885E-14   2.45351E-15   8.70281E-15   2.46647E-14   1.61666E-12   4.09311E-25   2.33257E-24   4.38424E-24   8.71676E-26   1.12308E-24   4.95308E-24   8.29928E-23   2.55611E-19   1.64712E-19   6.00174E-20   1.14456E-28   1.62869E-19   2.17487E-28   3.50631E-20
 5.97333E+00   1.17953E-08   4.19023E-09   6.92062E-10   7.83791E-15   2.40565E-14   4.49996E-14   2.43399E-15   8.66282E-15   2.44973E-14   1.60699E-12   4.08108E-25   2.33779E-24   4.38311E-24   8.68178E-26   1.12480E-24   4.94282E-24   8.24854E-23   2.56068E-19   1.65144E-19   6.03117E-20   1.14115E-28   1.62618E-19   2.16778E-28   3.50052E-20
 5.97600E+00   1.18163E-08   4.20119E-09   6.95436E-10   7.78315E-15   2.39629E-14   4.47124E-14   2.41456E-15   8.62302E-15   2.43310E-14   1.59734E-12   4.06893E-25   2.34304E-24   4.38196E-24   8.64650E-26   1.12653E-24   4.93255E-24   8.19796E-23   2.56525E-19   1.65576E-19   6.06058E-20   1.13774E-28   1.62367E-19   2.16071E-28   3.49468E-20
 5.97867E+00   1.18373E-08   4.21212E-09   6.98809E-10   7.72866E-15   2.38696E-14   4.44268E-14   2.39523E-15   8.58340E-15   2.41656E-14   1.58773E-12   4.05668E-25   2.34829E-24   4.38078E-24   8.61092E-26   1.12826E-24   4.92228E-24   8.14754E-23   2.56980E-19   1.66007E-19   6.08997E-20   1.13434E-28   1.62115E-19   2.15366E-28   3.48878E-20
 5.98133E+00   1.18582E-08   4.22302E-09   7.02179E-10   7.67442E-15   2.37766E-14   4.41428E-14   2.37600E-15   8.54396E-15   2.40014E-14   1.57813E-12   4.04430E-25   2.35355E-24   4.37959E-24   8.57505E-26   1.12999E-24   4.91200E-24   8.09727E-23   2.57434E-19   1.66437E-19   6.11934E-20   1.13094E-28   1.61863E-19   2.14663E-28   3.48281E-20
 5.98400E+00   1.18790E-08   4.23390E-09   7.05546E-10   7.62045E-15   2.36841E-14   4.38605E-14   2.35686E-15   8.50471E-15   2.38381E-14   1.56857E-12   4.03181E-25   2.35883E-24   4.37838E-24   8.53887E-26   1.13173E-24   4.90173E-24   8.04717E-23   2.57887E-19   1.66865E-19   6.14869E-20   1.12755E-28   1.61610E-19   2.13962E-28   3.47678E-20
 5.98667E+00   1.18998E-08   4.24475E-09   7.08911E-10   7.56673E-15   2.35919E-14   4.35797E-14   2.33781E-15   8.46563E-15   2.36759E-14   1.55904E-12   4.01921E-25   2.36412E-24   4.37714E-24   8.50238E-26   1.13347E-24   4.89145E-24   7.99723E-23   2.58339E-19   1.67293E-19   6.17801E-20   1.12416E-28   1.61356E-19   2.13262E-28   3.47069E-20
 5.98933E+00   1.19206E-08   4.25557E-09   7.12274E-10   7.51328E-15   2.35000E-14   4.33005E-14   2.31886E-15   8.42674E-15   2.35147E-14   1.54953E-12   4.00649E-25   2.36942E-24   4.37589E-24   8.46559E-26   1.13521E-24   4.88117E-24   7.94745E-23   2.58789E-19   1.67720E-19   6.20731E-20   1.12078E-28   1.61102E-19   2.12564E-28   3.46455E-20
 5.99200E+00   1.19413E-08   4.26637E-09   7.15633E-10   7.46007E-15   2.34085E-14   4.30230E-14   2.30001E-15   8.38802E-15   2.33546E-14   1.54005E-12   3.99366E-25   2.37473E-24   4.37462E-24   8.42850E-26   1.13695E-24   4.87089E-24   7.89784E-23   2.59238E-19   1.68145E-19   6.23659E-20   1.11741E-28   1.60847E-19   2.11868E-28   3.45834E-20
 5.99467E+00   1.19619E-08   4.27714E-09   7.18990E-10   7.40713E-15   2.33174E-14   4.27470E-14   2.28124E-15   8.34948E-15   2.31954E-14   1.53060E-12   3.98071E-25   2.38005E-24   4.37333E-24   8.39109E-26   1.13870E-24   4.86060E-24   7.84840E-23   2.59686E-19   1.68569E-19   6.26585E-20   1.11404E-28   1.60591E-19   2.11174E-28   3.45208E-20
 5.99733E+00   1.19825E-08   4.28788E-09   7.22344E-10   7.35444E-15   2.32266E-14   4.24725E-14   2.26258E-15   8.31112E-15   2.30372E-14   1.52118E-12   3.96764E-25   2.38539E-24   4.37201E-24   8.35338E-26   1.14045E-24   4.85031E-24   7.79913E-23   2.60132E-19   1.68993E-19   6.29507E-20   1.11068E-28   1.60335E-19   2.10482E-28   3.44576E-20
 6.00000E+00   1.20030E-08   4.29859E-09   7.25694E-10   7.30200E-15   2.31362E-14   4.21997E-14   2.24400E-15   8.27293E-15   2.28801E-14   1.51179E-12   3.95445E-25   2.39074E-24   4.37068E-24   8.31535E-26   1.14220E-24   4.84002E-24   7.75003E-23   2.60578E-19   1.69415E-19   6.32427E-20   1.10732E-28   1.60078E-19   2.09791E-28   3.43938E-20
 6.00267E+00   1.20234E-08   4.30928E-09   7.29042E-10   7.25508E-15   2.30461E-14   4.19284E-14   2.22843E-15   8.23492E-15   2.27239E-14   1.50243E-12   3.94821E-25   2.39610E-24   4.36933E-24   8.29873E-26   1.14396E-24   4.82973E-24   7.70110E-23   2.61022E-19   1.69836E-19   6.35345E-20   1.10397E-28   1.59821E-19   2.09102E-28   3.43295E-20
 6.00533E+00   1.20438E-08   4.31994E-09   7.32387E-10   7.20838E-15   2.29564E-14   4.16587E-14   2.21293E-15   8.19708E-15   2.25688E-14   1.49311E-12   3.94190E-25   2.40147E-24   4.36796E-24   8.28193E-26   1.14571E-24   4.81944E-24   7.65235E-23   2.61465E-19   1.70257E-19   6.38260E-20   1.10063E-28   1.59563E-19   2.08415E-28   3.42646E-20
 6.00800E+00   1.20642E-08   4.33058E-09   7.35728E-10   7.16189E-15   2.28670E-14   4.13905E-14   2.19751E-15   8.15942E-15   2.24146E-14   1.48381E-12   3.93550E-25   2.40685E-24   4.36657E-24   8.26494E-26   1.14747E-24   4.80914E-24   7.60377E-23   2.61906E-19   1.70676E-19   6.41171E-20   1.09729E-28   1.59305E-19   2.07730E-28   3.41992E-20
 6.01067E+00   1.20845E-08   4.34118E-09   7.39066E-10   7.11562E-15   2.27780E-14   4.11238E-14   2.18216E-15   8.12193E-15   2.22614E-14   1.47454E-12   3.92903E-25   2.41225E-24   4.36516E-24   8.24777E-26   1.14924E-24   4.79885E-24   7.55537E-23   2.62346E-19   1.71094E-19   6.44081E-20   1.09395E-28   1.59046E-19   2.07047E-28   3.41333E-20
 6.01333E+00   1.21047E-08   4.35176E-09   7.42401E-10   7.06957E-15   2.26893E-14   4.08587E-14   2.16688E-15   8.08461E-15   2.21091E-14   1.46531E-12   3.92249E-25   2.41765E-24   4.36373E-24   8.23042E-26   1.15100E-24   4.78855E-24   7.50714E-23   2.62786E-19   1.71511E-19   6.46987E-20   1.09063E-28   1.58786E-19   2.06365E-28   3.40668E-20
 6.01600E+00   1.21249E-08   4.36232E-09   7.45732E-10   7.02374E-15   2.26009E-14   4.05951E-14   2.15168E-15   8.04747E-15   2.19579E-14   1.45611E-12   3.91586E-25   2.42307E-24   4.36228E-24   8.21288E-26   1.15277E-24   4.77825E-24   7.45910E-23   2.63224E-19   1.71927E-19   6.49890E-20   1.08731E-28   1.58526E-19   2.05685E-28   3.39999E-20
 6.01867E+00   1.21450E-08   4.37284E-09   7.49060E-10   6.97812E-15   2.25130E-14   4.03330E-14   2.13655E-15   8.01049E-15   2.18076E-14   1.44693E-12   3.90916E-25   2.42851E-24   4.36081E-24   8.19516E-26   1.15454E-24   4.76795E-24   7.41124E-23   2.63660E-19   1.72341E-19   6.52790E-20   1.08399E-28   1.58265E-19   2.05007E-28   3.39324E-20
 6.02133E+00   1.21650E-08   4.38334E-09   7.52384E-10   6.93271E-15   2.24253E-14   4.00724E-14   2.12149E-15   7.97369E-15   2.16582E-14   1.43780E-12   3.90238E-25   2.43395E-24   4.35932E-24   8.17725E-26   1.15632E-24   4.75765E-24   7.36356E-23   2.64096E-19   1.72755E-19   6.55687E-20   1.08068E-28   1.58004E-19   2.04331E-28   3.38644E-20
 6.02400E+00   1.21850E-08   4.39381E-09   7.55704E-10   6.88752E-15   2.23380E-14   3.98133E-14   2.10650E-15   7.93705E-15   2.15098E-14   1.42869E-12   3.89552E-25   2.43941E-24   4.35781E-24   8.15915E-26   1.15809E-24   4.74735E-24   7.31606E-23   2.64530E-19   1.73168E-19   6.58580E-20   1.07738E-28   1.57742E-19   2.03657E-28   3.37959E-20
 6.02667E+00   1.22050E-08   4.40426E-09   7.59021E-10   6.84254E-15   2.22510E-14   3.95557E-14   2.09159E-15   7.90059E-15   2.13623E-14   1.41962E-12   3.88859E-25   2.44488E-24   4.35628E-24   8.14087E-26   1.15987E-24   4.73704E-24   7.26875E-23   2.64963E-19   1.73580E-19   6.61471E-20   1.07409E-28   1.57480E-19   2.02984E-28   3.37269E-20
 6.02933E+00   1.22249E-08   4.41467E-09   7.62334E-10   6.79776E-15   2.21644E-14   3.92996E-14   2.07675E-15   7.86429E-15   2.12158E-14   1.41058E-12   3.88157E-25   2.45036E-24   4.35473E-24   8.12239E-26   1.16165E-24   4.72674E-24   7.22162E-23   2.65395E-19   1.73990E-19   6.64358E-20   1.07080E-28   1.57218E-19   2.02313E-28   3.36575E-20
 6.03200E+00   1.22447E-08   4.42506E-09   7.65643E-10   6.75320E-15   2.20781E-14   3.90449E-14   2.06198E-15   7.82815E-15   2.10702E-14   1.40157E-12   3.87447E-25   2.45585E-24   4.35316E-24   8.10373E-26   1.16344E-24   4.71644E-24   7.17468E-23   2.65825E-19   1.74400E-19   6.67242E-20   1.06751E-28   1.56955E-19   2.01644E-28   3.35876E-20
 6.03467E+00   1.22645E-08   4.43542E-09   7.68948E-10   6.70885E-15   2.19921E-14   3.87918E-14   2.04728E-15   7.79219E-15   2.09256E-14   1.39260E-12   3.86730E-25   2.46136E-24   4.35157E-24   8.08487E-26   1.16522E-24   4.70613E-24   7.12793E-23   2.66254E-19   1.74808E-19   6.70122E-20   1.06424E-28   1.56691E-19   2.00977E-28   3.35172E-20
 6.03733E+00   1.22842E-08   4.44576E-09   7.72249E-10   6.66471E-15   2.19065E-14   3.85401E-14   2.03265E-15   7.75638E-15   2.07818E-14   1.38366E-12   3.86004E-25   2.46687E-24   4.34997E-24   8.06582E-26   1.16701E-24   4.69583E-24   7.08136E-23   2.66683E-19   1.75215E-19   6.72999E-20   1.06096E-28   1.56427E-19   2.00311E-28   3.34463E-20
 6.04000E+00   1.23039E-08   4.45607E-09   7.75546E-10   6.62077E-15   2.18212E-14   3.82898E-14   2.01809E-15   7.72075E-15   2.06390E-14   1.37476E-12   3.85270E-25   2.47241E-24   4.34834E-24   8.04658E-26   1.16881E-24   4.68552E-24   7.03499E-23   2.67109E-19   1.75621E-19   6.75872E-20   1.05770E-28   1.56162E-19   1.99648E-28   3.33750E-20
 6.04267E+00   1.23235E-08   4.46635E-09   7.78839E-10   6.57704E-15   2.17363E-14   3.80411E-14   2.00360E-15   7.68527E-15   2.04971E-14   1.36589E-12   3.84528E-25   2.47795E-24   4.34670E-24   8.02714E-26   1.17060E-24   4.67522E-24   6.98881E-23   2.67535E-19   1.76027E-19   6.78742E-20   1.05444E-28   1.55897E-19   1.98986E-28   3.33032E-20
 6.04533E+00   1.23430E-08   4.47660E-09   7.82128E-10   6.53352E-15   2.16517E-14   3.77937E-14   1.98918E-15   7.64996E-15   2.03561E-14   1.35705E-12   3.83778E-25   2.48350E-24   4.34503E-24   8.00750E-26   1.17240E-24   4.66491E-24   6.94282E-23   2.67959E-19   1.76431E-19   6.81608E-20   1.05119E-28   1.55632E-19   1.98325E-28   3.32310E-20
 6.04800E+00   1.23625E-08   4.48682E-09   7.85412E-10   6.49020E-15   2.15674E-14   3.75478E-14   1.97483E-15   7.61481E-15   2.02160E-14   1.34825E-12   3.83019E-25   2.48907E-24   4.34335E-24   7.98767E-26   1.17420E-24   4.65460E-24   6.89702E-23   2.68383E-19   1.76834E-19   6.84470E-20   1.04794E-28   1.55366E-19   1.97667E-28   3.31584E-20
 6.05067E+00   1.23819E-08   4.49702E-09   7.88692E-10   6.44709E-15   2.14834E-14   3.73033E-14   1.96056E-15   7.57983E-15   2.00768E-14   1.33948E-12   3.82252E-25   2.49465E-24   4.34164E-24   7.96764E-26   1.17601E-24   4.64430E-24   6.85141E-23   2.68805E-19   1.77235E-19   6.87329E-20   1.04470E-28   1.55100E-19   1.97010E-28   3.30854E-20
 6.05333E+00   1.24013E-08   4.50719E-09   7.91968E-10   6.40418E-15   2.13998E-14   3.70602E-14   1.94634E-15   7.54500E-15   1.99385E-14   1.33075E-12   3.81477E-25   2.50024E-24   4.33992E-24   7.94742E-26   1.17781E-24   4.63399E-24   6.80600E-23   2.69225E-19   1.77636E-19   6.90183E-20   1.04147E-28   1.54833E-19   1.96356E-28   3.30119E-20
 6.05600E+00   1.24207E-08   4.51733E-09   7.95239E-10   6.36147E-15   2.13164E-14   3.68186E-14   1.93220E-15   7.51034E-15   1.98010E-14   1.32206E-12   3.80693E-25   2.50585E-24   4.33818E-24   7.92699E-26   1.17962E-24   4.62369E-24   6.76078E-23   2.69645E-19   1.78036E-19   6.93034E-20   1.03824E-28   1.54566E-19   1.95702E-28   3.29380E-20
 6.05867E+00   1.24399E-08   4.52745E-09   7.98506E-10   6.31896E-15   2.12334E-14   3.65783E-14   1.91813E-15   7.47583E-15   1.96645E-14   1.31340E-12   3.79902E-25   2.51147E-24   4.33641E-24   7.90636E-26   1.18143E-24   4.61338E-24   6.71576E-23   2.70063E-19   1.78435E-19   6.95881E-20   1.03502E-28   1.54299E-19   1.95051E-28   3.28637E-20
 6.06133E+00   1.24591E-08   4.53753E-09   8.01768E-10   6.27666E-15   2.11508E-14   3.63395E-14   1.90412E-15   7.44148E-15   1.95288E-14   1.30477E-12   3.79101E-25   2.51710E-24   4.33463E-24   7.88553E-26   1.18325E-24   4.60308E-24   6.67094E-23   2.70481E-19   1.78832E-19   6.98724E-20   1.03181E-28   1.54031E-19   1.94401E-28   3.27890E-20
 6.06400E+00   1.24783E-08   4.54759E-09   8.05025E-10   6.23455E-15   2.10684E-14   3.61020E-14   1.89019E-15   7.40729E-15   1.93940E-14   1.29619E-12   3.78292E-25   2.52274E-24   4.33283E-24   7.86450E-26   1.18507E-24   4.59278E-24   6.62631E-23   2.70897E-19   1.79229E-19   7.01562E-20   1.02860E-28   1.53763E-19   1.93754E-28   3.27140E-20
 6.06667E+00   1.24974E-08   4.55763E-09   8.08278E-10   6.19265E-15   2.09864E-14   3.58660E-14   1.87632E-15   7.37326E-15   1.92601E-14   1.28763E-12   3.77475E-25   2.52840E-24   4.33101E-24   7.84327E-26   1.18689E-24   4.58247E-24   6.58188E-23   2.71311E-19   1.79624E-19   7.04397E-20   1.02540E-28   1.53494E-19   1.93108E-28   3.26385E-20
 6.06933E+00   1.25165E-08   4.56763E-09   8.11526E-10   6.15094E-15   2.09047E-14   3.56313E-14   1.86251E-15   7.33938E-15   1.91270E-14   1.27912E-12   3.76649E-25   2.53406E-24   4.32917E-24   7.82183E-26   1.18871E-24   4.57217E-24   6.53765E-23   2.71725E-19   1.80018E-19   7.07228E-20   1.02220E-28   1.53225E-19   1.92463E-28   3.25626E-20
 6.07200E+00   1.25355E-08   4.57761E-09   8.14769E-10   6.10943E-15   2.08233E-14   3.53980E-14   1.84878E-15   7.30566E-15   1.89948E-14   1.27064E-12   3.75814E-25   2.53974E-24   4.32732E-24   7.80018E-26   1.19054E-24   4.56187E-24   6.49362E-23   2.72137E-19   1.80412E-19   7.10054E-20   1.01901E-28   1.52956E-19   1.91821E-28   3.24864E-20
 6.07467E+00   1.25544E-08   4.58756E-09   8.18007E-10   6.06812E-15   2.07422E-14   3.51660E-14   1.83511E-15   7.27209E-15   1.88634E-14   1.26219E-12   3.74970E-25   2.54544E-24   4.32544E-24   7.77833E-26   1.19237E-24   4.55157E-24   6.44979E-23   2.72548E-19   1.80804E-19   7.12876E-20   1.01583E-28   1.52686E-19   1.91180E-28   3.24099E-20
 6.07733E+00   1.25733E-08   4.59748E-09   8.21240E-10   6.02700E-15   2.06615E-14   3.49355E-14   1.82151E-15   7.23868E-15   1.87329E-14   1.25379E-12   3.74118E-25   2.55114E-24   4.32354E-24   7.75626E-26   1.19420E-24   4.54127E-24   6.40616E-23   2.72958E-19   1.81195E-19   7.15694E-20   1.01265E-28   1.52416E-19   1.90541E-28   3.23329E-20
 6.08000E+00   1.25921E-08   4.60737E-09   8.24469E-10   5.98607E-15   2.05810E-14   3.47062E-14   1.80797E-15   7.20542E-15   1.86032E-14   1.24542E-12   3.73257E-25   2.55686E-24   4.32163E-24   7.73399E-26   1.19603E-24   4.53097E-24   6.36273E-23   2.73367E-19   1.81585E-19   7.18507E-20   1.00949E-28   1.52145E-19   1.89904E-28   3.22556E-20
 6.08267E+00   1.26109E-08   4.61724E-09   8.27692E-10   5.94535E-15   2.05009E-14   3.44783E-14   1.79450E-15   7.17231E-15   1.84744E-14   1.23708E-12   3.72387E-25   2.56260E-24   4.31969E-24   7.71151E-26   1.19787E-24   4.52068E-24   6.31950E-23   2.73775E-19   1.81974E-19   7.21316E-20   1.00632E-28   1.51875E-19   1.89268E-28   3.21780E-20
 6.08533E+00   1.26296E-08   4.62708E-09   8.30910E-10   5.90481E-15   2.04211E-14   3.42518E-14   1.78109E-15   7.13936E-15   1.83463E-14   1.22879E-12   3.71509E-25   2.56834E-24   4.31774E-24   7.68882E-26   1.19971E-24   4.51038E-24   6.27647E-23   2.74181E-19   1.82361E-19   7.24120E-20   1.00317E-28   1.51603E-19   1.88634E-28   3.21000E-20
 6.08800E+00   1.26483E-08   4.63689E-09   8.34123E-10   5.86447E-15   2.03416E-14   3.40266E-14   1.76776E-15   7.10656E-15   1.82191E-14   1.22053E-12   3.70621E-25   2.57410E-24   4.31577E-24   7.66591E-26   1.20155E-24   4.50009E-24   6.23365E-23   2.74586E-19   1.82748E-19   7.26920E-20   1.00002E-28   1.51332E-19   1.88002E-28   3.20217E-20
 6.09067E+00   1.26669E-08   4.64667E-09   8.37331E-10   5.82432E-15   2.02624E-14   3.38027E-14   1.75448E-15   7.07391E-15   1.80928E-14   1.21231E-12   3.69724E-25   2.57987E-24   4.31378E-24   7.64279E-26   1.20340E-24   4.48980E-24   6.19102E-23   2.74991E-19   1.83134E-19   7.29716E-20   9.96875E-29   1.51060E-19   1.87372E-28   3.19431E-20
 6.09333E+00   1.26854E-08   4.65643E-09   8.40533E-10   5.78436E-15   2.01835E-14   3.35801E-14   1.74127E-15   7.04141E-15   1.79672E-14   1.20412E-12   3.68819E-25   2.58565E-24   4.31177E-24   7.61946E-26   1.20525E-24   4.47951E-24   6.14860E-23   2.75393E-19   1.83518E-19   7.32507E-20   9.93738E-29   1.50788E-19   1.86743E-28   3.18641E-20
 6.09600E+00   1.27039E-08   4.66616E-09   8.43730E-10   5.74459E-15   2.01049E-14   3.33588E-14   1.72813E-15   7.00905E-15   1.78425E-14   1.19598E-12   3.67904E-25   2.59145E-24   4.30974E-24   7.59591E-26   1.20710E-24   4.46922E-24   6.10639E-23   2.75795E-19   1.83902E-19   7.35293E-20   9.90609E-29   1.50516E-19   1.86116E-28   3.17848E-20
 6.09867E+00   1.27224E-08   4.67586E-09   8.46922E-10   5.70501E-15   2.00267E-14   3.31389E-14   1.71504E-15   6.97685E-15   1.77185E-14   1.18787E-12   3.66980E-25   2.59726E-24   4.30769E-24   7.57215E-26   1.20895E-24   4.45894E-24   6.06438E-23   2.76196E-19   1.84284E-19   7.38074E-20   9.87485E-29   1.50244E-19   1.85491E-28   3.17053E-20
 6.10133E+00   1.27408E-08   4.68553E-09   8.50108E-10   5.66562E-15   1.99487E-14   3.29202E-14   1.70203E-15   6.94479E-15   1.75954E-14   1.17980E-12   3.66047E-25   2.60308E-24   4.30562E-24   7.54816E-26   1.21081E-24   4.44865E-24   6.02257E-23   2.76595E-19   1.84665E-19   7.40851E-20   9.84369E-29   1.49971E-19   1.84868E-28   3.16254E-20
 6.10400E+00   1.27591E-08   4.69518E-09   8.53289E-10   5.62641E-15   1.98710E-14   3.27029E-14   1.68907E-15   6.91288E-15   1.74731E-14   1.17176E-12   3.65105E-25   2.60892E-24   4.30354E-24   7.52396E-26   1.21267E-24   4.43837E-24   5.98096E-23   2.76993E-19   1.85045E-19   7.43623E-20   9.81259E-29   1.49697E-19   1.84246E-28   3.15452E-20
 6.10667E+00   1.27774E-08   4.70480E-09   8.56464E-10   5.58740E-15   1.97937E-14   3.24868E-14   1.67618E-15   6.88112E-15   1.73515E-14   1.16377E-12   3.64154E-25   2.61477E-24   4.30143E-24   7.49953E-26   1.21453E-24   4.42810E-24   5.93956E-23   2.77390E-19   1.85424E-19   7.46391E-20   9.78156E-29   1.49424E-19   1.83626E-28   3.14647E-20
 6.10933E+00   1.27956E-08   4.71439E-09   8.59634E-10   5.54857E-15   1.97166E-14   3.22720E-14   1.66336E-15   6.84951E-15   1.72308E-14   1.15581E-12   3.63193E-25   2.62063E-24   4.29931E-24   7.47489E-26   1.21640E-24   4.41782E-24   5.89837E-23   2.77786E-19   1.85802E-19   7.49153E-20   9.75059E-29   1.49150E-19   1.83008E-28   3.13840E-20
 6.11200E+00   1.28138E-08   4.72395E-09   8.62798E-10   5.50992E-15   1.96398E-14   3.20585E-14   1.65059E-15   6.81804E-15   1.71108E-14   1.14789E-12   3.62223E-25   2.62650E-24   4.29717E-24   7.45002E-26   1.21827E-24   4.40754E-24   5.85738E-23   2.78180E-19   1.86179E-19   7.51910E-20   9.71969E-29   1.48876E-19   1.82391E-28   3.13030E-20
 6.11467E+00   1.28319E-08   4.73349E-09   8.65956E-10   5.47146E-15   1.95634E-14   3.18462E-14   1.63789E-15   6.78671E-15   1.69916E-14   1.14001E-12   3.61244E-25   2.63239E-24   4.29501E-24   7.42493E-26   1.22014E-24   4.39727E-24   5.81659E-23   2.78574E-19   1.86555E-19   7.54663E-20   9.68886E-29   1.48602E-19   1.81776E-28   3.12217E-20
 6.11733E+00   1.28500E-08   4.74300E-09   8.69109E-10   5.43319E-15   1.94872E-14   3.16352E-14   1.62525E-15   6.75553E-15   1.68732E-14   1.13216E-12   3.60255E-25   2.63829E-24   4.29283E-24   7.39962E-26   1.22201E-24   4.38701E-24   5.77602E-23   2.78966E-19   1.86930E-19   7.57410E-20   9.65809E-29   1.48328E-19   1.81163E-28   3.11401E-20
 6.12000E+00   1.28680E-08   4.75248E-09   8.72256E-10   5.39510E-15   1.94113E-14   3.14255E-14   1.61268E-15   6.72449E-15   1.67555E-14   1.12436E-12   3.59256E-25   2.64421E-24   4.29063E-24   7.37408E-26   1.22389E-24   4.37674E-24   5.73564E-23   2.79357E-19   1.87304E-19   7.60153E-20   9.62739E-29   1.48053E-19   1.80552E-28   3.10583E-20
 6.12267E+00   1.28860E-08   4.76193E-09   8.75397E-10   5.35719E-15   1.93358E-14   3.12170E-14   1.60016E-15   6.69359E-15   1.66386E-14   1.11659E-12   3.58248E-25   2.65014E-24   4.28842E-24   7.34831E-26   1.22577E-24   4.36648E-24   5.69547E-23   2.79747E-19   1.87676E-19   7.62890E-20   9.59676E-29   1.47778E-19   1.79942E-28   3.09762E-20
 6.12533E+00   1.29039E-08   4.77136E-09   8.78532E-10   5.31946E-15   1.92605E-14   3.10097E-14   1.58771E-15   6.66284E-15   1.65225E-14   1.10886E-12   3.57231E-25   2.65608E-24   4.28619E-24   7.32231E-26   1.22766E-24   4.35622E-24   5.65551E-23   2.80136E-19   1.88048E-19   7.65622E-20   9.56620E-29   1.47503E-19   1.79334E-28   3.08939E-20
