-2.00   6250. 4.50  -0.256  -0.259   0.437   0.291   0.311
-2.00   6250. 5.00  -0.263  -0.287   0.446   0.293   0.315
-2.00   6500. 0.00  -0.065   0.172   0.197   0.165   0.207
-2.00   6500. 0.50  -0.078   0.143   0.207   0.173   0.213
-2.00   6500. 1.00  -0.092   0.116   0.243   0.188   0.222
-2.00   6500. 1.50  -0.112   0.069   0.276   0.204   0.235
-2.00   6500. 2.00  -0.139  -0.011   0.325   0.230   0.252
-2.00   6500. 2.50  -0.161  -0.067   0.349   0.241   0.261
-2.00   6500. 3.00  -0.184  -0.118   0.363   0.248   0.269
-2.00   6500. 3.50  -0.206  -0.169   0.375   0.254   0.275
-2.00   6500. 4.00  -0.226  -0.218   0.386   0.260   0.280
-2.00   6500. 4.50  -0.243  -0.262   0.394   0.264   0.285
-2.00   6500. 5.00  -0.255  -0.299   0.403   0.267   0.289
-2.00   6750. 0.00  -0.049   0.153   0.132   0.128   0.171
-2.00   6750. 0.50  -0.058   0.132   0.140   0.134   0.175
-2.00   6750. 1.00  -0.071   0.131   0.166   0.147   0.184
-2.00   6750. 1.50  -0.087   0.099   0.207   0.163   0.195
-2.00   6750. 2.00  -0.110   0.043   0.246   0.182   0.211
-2.00   6750. 2.50  -0.136  -0.035   0.291   0.205   0.229
-2.00   6750. 3.00  -0.161  -0.095   0.317   0.217   0.239
-2.00   6750. 3.50  -0.186  -0.148   0.333   0.225   0.247
-2.00   6750. 4.00  -0.210  -0.202   0.345   0.232   0.254
-2.00   6750. 4.50  -0.231  -0.253   0.356   0.238   0.260
-2.00   6750. 5.00  -0.248  -0.299   0.365   0.242   0.265
-2.00   7000. 0.00  -0.039   0.123   0.089   0.097   0.139
-2.00   7000. 0.50  -0.045   0.109   0.094   0.101   0.142
-2.00   7000. 1.00  -0.057   0.128   0.106   0.111   0.150
-2.00   7000. 1.50  -0.070   0.123   0.137   0.125   0.159
-2.00   7000. 2.00  -0.088   0.086   0.182   0.142   0.172
-2.00   7000. 2.50  -0.114   0.022   0.223   0.162   0.190
-2.00   7000. 3.00  -0.141  -0.061   0.269   0.186   0.207
-2.00   7000. 3.50  -0.168  -0.121   0.292   0.196   0.218
-2.00   7000. 4.00  -0.194  -0.178   0.308   0.205   0.227
-2.00   7000. 4.50  -0.220  -0.235   0.321   0.212   0.234
-2.00   7000. 5.00  -0.242  -0.288   0.331   0.218   0.241
-2.00   7250. 0.00  -0.038   0.079   0.064   0.074   0.113
-2.00   7250. 0.50  -0.041   0.072   0.066   0.076   0.114
-2.00   7250. 1.00  -0.049   0.109   0.065   0.082   0.119
-2.00   7250. 1.50  -0.061   0.125   0.084   0.092   0.127
-2.00   7250. 2.00  -0.076   0.116   0.119   0.106   0.138
-2.00   7250. 2.50  -0.097   0.069   0.166   0.124   0.153
-2.00   7250. 3.00  -0.123  -0.005   0.209   0.146   0.172
-2.00   7250. 3.50  -0.152  -0.086   0.250   0.167   0.189
-2.00   7250. 4.00  -0.180  -0.149   0.272   0.178   0.200
-2.00   7250. 4.50  -0.209  -0.210   0.288   0.187   0.209
-2.00   7250. 5.00  -0.235  -0.269   0.300   0.194   0.217
-2.00   7500. 0.00  -0.048   0.014   0.074   0.065   0.093
-2.00   7500. 0.50  -0.048   0.014   0.074   0.065   0.093
-2.00   7500. 1.00  -0.052   0.076   0.036   0.059   0.093
-2.00   7500. 1.50  -0.059   0.109   0.047   0.066   0.098
-2.00   7500. 2.00  -0.072   0.121   0.071   0.076   0.108
-2.00   7500. 2.50  -0.089   0.105   0.110   0.091   0.120
-2.00   7500. 3.00  -0.111   0.049   0.157   0.110   0.136
-2.00   7500. 3.50  -0.140  -0.038   0.202   0.134   0.157
-2.00   7500. 4.00  -0.169  -0.115   0.236   0.151   0.172
-2.00   7500. 4.50  -0.199  -0.180   0.256   0.161   0.184
-2.00   7500. 5.00  -0.228  -0.245   0.272   0.170   0.194
-2.00   7750. 0.00  -0.065  -0.005   0.042   0.048   0.074
-2.00   7750. 0.50  -0.065  -0.005   0.042   0.048   0.074
-2.00   7750. 1.00  -0.067   0.025   0.023   0.045   0.074
-2.00   7750. 1.50  -0.069   0.078   0.019   0.045   0.076
-2.00   7750. 2.00  -0.077   0.107   0.037   0.053   0.082
-2.00   7750. 2.50  -0.091   0.114   0.066   0.063   0.092
-2.00   7750. 3.00  -0.110   0.088   0.108   0.079   0.106
-2.00   7750. 3.50  -0.133   0.017   0.155   0.099   0.124
-2.00   7750. 4.00  -0.161  -0.075   0.198   0.122   0.144
-2.00   7750. 4.50  -0.192  -0.146   0.226   0.136   0.158
-2.00   7750. 5.00  -0.223  -0.216   0.245   0.146   0.170
-2.00   8000. 0.00  -0.098  -0.042   0.030   0.042   0.064
-2.00   8000. 0.50  -0.098  -0.042   0.030   0.042   0.064
-2.00   8000. 1.00  -0.098  -0.042   0.030   0.042   0.064
-2.00   8000. 1.50  -0.091   0.033   0.001   0.032   0.058
-2.00   8000. 2.00  -0.093   0.079   0.011   0.035   0.061
-2.00   8000. 2.50  -0.102   0.101   0.035   0.042   0.069
-2.00   8000. 3.00  -0.117   0.101   0.066   0.053   0.079
-2.00   8000. 3.50  -0.136   0.062   0.111   0.070   0.094
-2.00   8000. 4.00  -0.160  -0.023   0.158   0.091   0.114
-2.00   8000. 4.50  -0.188  -0.114   0.196   0.112   0.132
-2.00   8000. 5.00  -0.220  -0.185   0.219   0.123   0.146
-2.00   8250. 0.00  -0.127  -0.060   0.006   0.030   0.050
-2.00   8250. 0.50  -0.127  -0.060   0.006   0.030   0.050
-2.00   8250. 1.00  -0.127  -0.060   0.006   0.030   0.050
-2.00   8250. 1.50  -0.124  -0.023  -0.008   0.025   0.047
-2.00   8250. 2.00  -0.120   0.036  -0.009   0.023   0.045
-2.00   8250. 2.50  -0.124   0.074   0.010   0.027   0.049
-2.00   8250. 3.00  -0.134   0.090   0.038   0.034   0.058
-2.00   8250. 3.50  -0.150   0.081   0.072   0.045   0.069
-2.00   8250. 4.00  -0.168   0.025   0.119   0.062   0.086
-2.00   8250. 4.50  -0.191  -0.071   0.163   0.084   0.106
-2.00   8250. 5.00  -0.218  -0.156   0.194   0.101   0.122
-2.00   8500. 0.00  -0.168  -0.084  -0.009   0.023   0.040
-2.00   8500. 0.50  -0.168  -0.084  -0.009   0.023   0.040
-2.00   8500. 1.00  -0.168  -0.084  -0.009   0.023   0.040
-2.00   8500. 1.50  -0.168  -0.084  -0.009   0.023   0.040
-2.00   8500. 2.00  -0.157  -0.012  -0.023   0.014   0.034
-2.00   8500. 2.50  -0.155   0.039  -0.010   0.015   0.035
-2.00   8500. 3.00  -0.160   0.068   0.014   0.020   0.040
-2.00   8500. 3.50  -0.171   0.074   0.045   0.028   0.049
-2.00   8500. 4.00  -0.187   0.052   0.083   0.039   0.062
-2.00   8500. 4.50  -0.203  -0.023   0.130   0.057   0.080
-2.00   8500. 5.00  -0.226  -0.121   0.169   0.077   0.099
-2.00   8750. 0.00  -0.211  -0.133  -0.018   0.018   0.033
-2.00   8750. 0.50  -0.211  -0.133  -0.018   0.018   0.033
-2.00   8750. 1.00  -0.211  -0.133  -0.018   0.018   0.033
-2.00   8750. 1.50  -0.211  -0.133  -0.018   0.018   0.033
-2.00   8750. 2.00  -0.201  -0.065  -0.031   0.010   0.027
-2.00   8750. 2.50  -0.195  -0.007  -0.027   0.007   0.024
-2.00   8750. 3.00  -0.195   0.034  -0.007   0.009   0.027
-2.00   8750. 3.50  -0.201   0.055   0.022   0.014   0.034
-2.00   8750. 4.00  -0.213   0.050   0.057   0.022   0.044
-2.00   8750. 4.50  -0.226   0.010   0.098   0.034   0.057
-2.00   8750. 5.00  -0.241  -0.081   0.143   0.053   0.076
-2.00   9000. 0.00  -0.261  -0.180  -0.025   0.015   0.027
-2.00   9000. 0.50  -0.261  -0.180  -0.025   0.015   0.027
-2.00   9000. 1.00  -0.261  -0.180  -0.025   0.015   0.027
-2.00   9000. 1.50  -0.261  -0.180  -0.025   0.015   0.027
-2.00   9000. 2.00  -0.251  -0.116  -0.037   0.007   0.022
-2.00   9000. 2.50  -0.241  -0.053  -0.038   0.001   0.017
-2.00   9000. 3.00  -0.237  -0.004  -0.023   0.001   0.016
-2.00   9000. 3.50  -0.239   0.028   0.002   0.004   0.020
-2.00   9000. 4.00  -0.245   0.036   0.035   0.009   0.029
-2.00   9000. 4.50  -0.258   0.018   0.072   0.017   0.040
-2.00   9000. 5.00  -0.277  -0.027   0.108   0.027   0.054
-2.00   9250. 0.00  -0.312  -0.222  -0.029   0.012   0.023
-2.00   9250. 0.50  -0.312  -0.222  -0.029   0.012   0.023
-2.00   9250. 1.00  -0.312  -0.222  -0.029   0.012   0.023
-2.00   9250. 1.50  -0.312  -0.222  -0.029   0.012   0.023
-2.00   9250. 2.00  -0.303  -0.162  -0.041   0.005   0.018
-2.00   9250. 2.50  -0.291  -0.097  -0.047  -0.003   0.011
-2.00   9250. 3.00  -0.285  -0.045  -0.037  -0.005   0.009
-2.00   9250. 3.50  -0.283  -0.006  -0.014  -0.004   0.011
-2.00   9250. 4.00  -0.285   0.013   0.016  -0.001   0.017
-2.00   9250. 4.50  -0.292   0.007   0.051   0.005   0.026
-2.00   9250. 5.00  -0.306  -0.026   0.089   0.013   0.038
-2.00   9500. 0.00  -0.366  -0.259  -0.035   0.010   0.019
-2.00   9500. 0.50  -0.366  -0.259  -0.035   0.010   0.019
-2.00   9500. 1.00  -0.366  -0.259  -0.035   0.010   0.019
-2.00   9500. 1.50  -0.366  -0.259  -0.035   0.010   0.019
-2.00   9500. 2.00  -0.357  -0.203  -0.046   0.003   0.014
-2.00   9500. 2.50  -0.343  -0.139  -0.055  -0.006   0.006
-2.00   9500. 3.00  -0.336  -0.086  -0.048  -0.010   0.003
-2.00   9500. 3.50  -0.331  -0.043  -0.029  -0.010   0.003
-2.00   9500. 4.00  -0.330  -0.016  -0.002  -0.009   0.008
-2.00   9500. 4.50  -0.333  -0.010   0.032  -0.005   0.015
-2.00   9500. 5.00  -0.341  -0.032   0.071   0.001   0.025
-2.00   9750. 0.00  -0.419  -0.293  -0.040   0.008   0.014
-2.00   9750. 0.50  -0.419  -0.293  -0.040   0.008   0.014
-2.00   9750. 1.00  -0.419  -0.293  -0.040   0.008   0.014
-2.00   9750. 1.50  -0.419  -0.293  -0.040   0.008   0.014
-2.00   9750. 2.00  -0.411  -0.241  -0.050   0.001   0.010
-2.00   9750. 2.50  -0.397  -0.177  -0.061  -0.009   0.002
-2.00   9750. 3.00  -0.388  -0.124  -0.057  -0.013  -0.003
-2.00   9750. 3.50  -0.383  -0.079  -0.042  -0.015  -0.003
-2.00   9750. 4.00  -0.379  -0.047  -0.017  -0.015   0.000
-2.00   9750. 4.50  -0.378  -0.033   0.016  -0.013   0.005
-2.00   9750. 5.00  -0.381  -0.044   0.054  -0.008   0.013
-2.00  10000. 0.00  -0.472  -0.325  -0.045   0.005   0.010
-2.00  10000. 0.50  -0.472  -0.325  -0.045   0.005   0.010
-2.00  10000. 1.00  -0.472  -0.325  -0.045   0.005   0.010
-2.00  10000. 1.50  -0.472  -0.325  -0.045   0.005   0.010
-2.00  10000. 2.00  -0.465  -0.276  -0.054  -0.001   0.006
-2.00  10000. 2.50  -0.450  -0.212  -0.067  -0.011  -0.003
-2.00  10000. 3.00  -0.442  -0.159  -0.065  -0.017  -0.007
-2.00  10000. 3.50  -0.435  -0.114  -0.052  -0.019  -0.009
-2.00  10000. 4.00  -0.430  -0.078  -0.030  -0.020  -0.007
-2.00  10000. 4.50  -0.427  -0.059   0.001  -0.019  -0.003
-2.00  10000. 5.00  -0.426  -0.062   0.038  -0.016   0.003
-2.00  10500. 0.00  -0.577  -0.382  -0.055   0.000   0.002
-2.00  10500. 0.50  -0.577  -0.382  -0.055   0.000   0.002
-2.00  10500. 1.00  -0.577  -0.382  -0.055   0.000   0.002
-2.00  10500. 1.50  -0.577  -0.382  -0.055   0.000   0.002
-2.00  10500. 2.00  -0.571  -0.340  -0.063  -0.005  -0.001
-2.00  10500. 2.50  -0.556  -0.274  -0.077  -0.016  -0.011
-2.00  10500. 3.00  -0.549  -0.223  -0.077  -0.022  -0.016
-2.00  10500. 3.50  -0.543  -0.179  -0.068  -0.026  -0.017
-2.00  10500. 4.00  -0.537  -0.142  -0.051  -0.028  -0.017
-2.00  10500. 4.50  -0.531  -0.115  -0.025  -0.028  -0.016
-2.00  10500. 5.00  -0.525  -0.106   0.008  -0.028  -0.011
-2.00  11000. 0.00  -0.681  -0.433  -0.064  -0.005  -0.005
-2.00  11000. 0.50  -0.681  -0.433  -0.064  -0.005  -0.005
-2.00  11000. 1.00  -0.681  -0.433  -0.064  -0.005  -0.005
-2.00  11000. 1.50  -0.681  -0.433  -0.064  -0.005  -0.005
-2.00  11000. 2.00  -0.676  -0.398  -0.071  -0.010  -0.008
-2.00  11000. 2.50  -0.661  -0.330  -0.086  -0.021  -0.018
-2.00  11000. 3.00  -0.654  -0.279  -0.088  -0.027  -0.023
-2.00  11000. 3.50  -0.649  -0.237  -0.082  -0.031  -0.025
-2.00  11000. 4.00  -0.643  -0.200  -0.068  -0.034  -0.026
-2.00  11000. 4.50  -0.637  -0.172  -0.046  -0.035  -0.025
-2.00  11000. 5.00  -0.630  -0.156  -0.017  -0.036  -0.022
-2.00  11500. 0.00  -0.781  -0.479  -0.074  -0.011  -0.011
-2.00  11500. 0.50  -0.781  -0.479  -0.074  -0.011  -0.011
-2.00  11500. 1.00  -0.781  -0.479  -0.074  -0.011  -0.011
-2.00  11500. 1.50  -0.781  -0.479  -0.074  -0.011  -0.011
-2.00  11500. 2.00  -0.777  -0.450  -0.079  -0.014  -0.013
-2.00  11500. 2.50  -0.763  -0.380  -0.095  -0.026  -0.024
-2.00  11500. 3.00  -0.757  -0.330  -0.098  -0.032  -0.030
-2.00  11500. 3.50  -0.753  -0.288  -0.093  -0.036  -0.032
-2.00  11500. 4.00  -0.749  -0.254  -0.081  -0.039  -0.033
-2.00  11500. 4.50  -0.743  -0.226  -0.063  -0.041  -0.032
-2.00  11500. 5.00  -0.735  -0.207  -0.037  -0.042  -0.031
-2.00  12000. 0.00  -0.880  -0.521  -0.083  -0.015  -0.018
-2.00  12000. 0.50  -0.880  -0.521  -0.083  -0.015  -0.018
-2.00  12000. 1.00  -0.880  -0.521  -0.083  -0.015  -0.018
-2.00  12000. 1.50  -0.880  -0.521  -0.083  -0.015  -0.018
-2.00  12000. 2.00  -0.877  -0.498  -0.087  -0.018  -0.020
-2.00  12000. 2.50  -0.863  -0.426  -0.104  -0.030  -0.031
-2.00  12000. 3.00  -0.858  -0.376  -0.107  -0.037  -0.035
-2.00  12000. 3.50  -0.855  -0.335  -0.103  -0.041  -0.038
-2.00  12000. 4.00  -0.851  -0.302  -0.092  -0.043  -0.040
-2.00  12000. 4.50  -0.846  -0.275  -0.076  -0.046  -0.039
-2.00  12000. 5.00  -0.839  -0.256  -0.054  -0.048  -0.038
-2.00  12500. 0.00  -0.977  -0.559  -0.091  -0.021  -0.023
-2.00  12500. 0.50  -0.977  -0.559  -0.091  -0.021  -0.023
-2.00  12500. 1.00  -0.977  -0.559  -0.091  -0.021  -0.023
-2.00  12500. 1.50  -0.977  -0.559  -0.091  -0.021  -0.023
-2.00  12500. 2.00  -0.974  -0.542  -0.094  -0.023  -0.025
-2.00  12500. 2.50  -0.961  -0.468  -0.112  -0.035  -0.036
-2.00  12500. 3.00  -0.957  -0.418  -0.116  -0.041  -0.042
-2.00  12500. 3.50  -0.954  -0.378  -0.112  -0.045  -0.044
-2.00  12500. 4.00  -0.951  -0.347  -0.103  -0.048  -0.045
-2.00  12500. 4.50  -0.946  -0.321  -0.088  -0.050  -0.046
-2.00  12500. 5.00  -0.940  -0.302  -0.068  -0.052  -0.045
-2.00  13000. 0.00  -1.069  -0.593  -0.099  -0.025  -0.030
-2.00  13000. 0.50  -1.069  -0.593  -0.099  -0.025  -0.030
-2.00  13000. 1.00  -1.069  -0.593  -0.099  -0.025  -0.030
-2.00  13000. 1.50  -1.069  -0.593  -0.099  -0.025  -0.030
-2.00  13000. 2.00  -1.068  -0.582  -0.102  -0.027  -0.031
-2.00  13000. 2.50  -1.055  -0.506  -0.120  -0.039  -0.042
-2.00  13000. 3.00  -1.052  -0.456  -0.125  -0.045  -0.047
-2.00  13000. 3.50  -1.051  -0.418  -0.121  -0.049  -0.050
-2.00  13000. 4.00  -1.048  -0.387  -0.112  -0.052  -0.051
-2.00  13000. 4.50  -1.044  -0.363  -0.098  -0.054  -0.051
-2.00  13000. 5.00  -1.039  -0.345  -0.080  -0.056  -0.051
-2.00  14000. 0.00  -1.248  -0.655  -0.115  -0.034  -0.041
-2.00  14000. 0.50  -1.248  -0.655  -0.115  -0.034  -0.041
-2.00  14000. 1.00  -1.248  -0.655  -0.115  -0.034  -0.041
-2.00  14000. 1.50  -1.248  -0.655  -0.115  -0.034  -0.041
-2.00  14000. 2.00  -1.248  -0.655  -0.115  -0.034  -0.041
-2.00  14000. 2.50  -1.236  -0.575  -0.135  -0.047  -0.053
-2.00  14000. 3.00  -1.236  -0.525  -0.140  -0.053  -0.058
-2.00  14000. 3.50  -1.236  -0.488  -0.137  -0.057  -0.060
-2.00  14000. 4.00  -1.235  -0.459  -0.129  -0.060  -0.061
-2.00  14000. 4.50  -1.232  -0.438  -0.116  -0.062  -0.061
-2.00  14000. 5.00  -1.227  -0.422  -0.100  -0.064  -0.061
-2.00  15000. 0.00  -1.414  -0.700  -0.134  -0.044  -0.054
-2.00  15000. 0.50  -1.414  -0.700  -0.134  -0.044  -0.054
-2.00  15000. 1.00  -1.414  -0.700  -0.134  -0.044  -0.054
-2.00  15000. 1.50  -1.414  -0.700  -0.134  -0.044  -0.054
-2.00  15000. 2.00  -1.414  -0.700  -0.134  -0.044  -0.054
-2.00  15000. 2.50  -1.405  -0.638  -0.149  -0.054  -0.063
-2.00  15000. 3.00  -1.407  -0.586  -0.154  -0.061  -0.067
-2.00  15000. 3.50  -1.410  -0.549  -0.152  -0.064  -0.070
-2.00  15000. 4.00  -1.410  -0.522  -0.144  -0.067  -0.070
-2.00  15000. 4.50  -1.408  -0.502  -0.133  -0.069  -0.070
-2.00  15000. 5.00  -1.404  -0.488  -0.117  -0.071  -0.070
-2.00  16000. 0.00  -1.570  -0.740  -0.149  -0.054  -0.064
-2.00  16000. 0.50  -1.570  -0.740  -0.149  -0.054  -0.064
-2.00  16000. 1.00  -1.570  -0.740  -0.149  -0.054  -0.064
-2.00  16000. 1.50  -1.570  -0.740  -0.149  -0.054  -0.064
-2.00  16000. 2.00  -1.570  -0.740  -0.149  -0.054  -0.064
-2.00  16000. 2.50  -1.563  -0.695  -0.160  -0.061  -0.071
-2.00  16000. 3.00  -1.568  -0.640  -0.167  -0.068  -0.076
-2.00  16000. 3.50  -1.574  -0.603  -0.165  -0.071  -0.078
-2.00  16000. 4.00  -1.576  -0.577  -0.158  -0.073  -0.079
-2.00  16000. 4.50  -1.575  -0.558  -0.147  -0.075  -0.079
-2.00  16000. 5.00  -1.572  -0.545  -0.133  -0.077  -0.079
-2.00  17000. 0.00  -1.716  -0.778  -0.164  -0.061  -0.075
-2.00  17000. 0.50  -1.716  -0.778  -0.164  -0.061  -0.075
-2.00  17000. 1.00  -1.716  -0.778  -0.164  -0.061  -0.075
-2.00  17000. 1.50  -1.716  -0.778  -0.164  -0.061  -0.075
-2.00  17000. 2.00  -1.716  -0.778  -0.164  -0.061  -0.075
-2.00  17000. 2.50  -1.712  -0.749  -0.171  -0.066  -0.079
-2.00  17000. 3.00  -1.720  -0.691  -0.179  -0.074  -0.084
-2.00  17000. 3.50  -1.727  -0.653  -0.178  -0.077  -0.086
-2.00  17000. 4.00  -1.731  -0.626  -0.171  -0.080  -0.086
-2.00  17000. 4.50  -1.732  -0.608  -0.161  -0.081  -0.087
-2.00  17000. 5.00  -1.730  -0.596  -0.147  -0.083  -0.086
-2.00  18000. 0.00  -1.854  -0.813  -0.176  -0.069  -0.083
-2.00  18000. 0.50  -1.854  -0.813  -0.176  -0.069  -0.083
-2.00  18000. 1.00  -1.854  -0.813  -0.176  -0.069  -0.083
-2.00  18000. 1.50  -1.854  -0.813  -0.176  -0.069  -0.083
-2.00  18000. 2.00  -1.854  -0.813  -0.176  -0.069  -0.083
-2.00  18000. 2.50  -1.852  -0.799  -0.180  -0.071  -0.085
-2.00  18000. 3.00  -1.861  -0.737  -0.190  -0.079  -0.091
-2.00  18000. 3.50  -1.872  -0.698  -0.189  -0.083  -0.093
-2.00  18000. 4.00  -1.878  -0.672  -0.183  -0.085  -0.094
-2.00  18000. 4.50  -1.880  -0.653  -0.174  -0.087  -0.094
-2.00  18000. 5.00  -1.879  -0.642  -0.161  -0.089  -0.093
-2.00  19000. 0.00  -1.984  -0.844  -0.188  -0.075  -0.091
-2.00  19000. 0.50  -1.984  -0.844  -0.188  -0.075  -0.091
-2.00  19000. 1.00  -1.984  -0.844  -0.188  -0.075  -0.091
-2.00  19000. 1.50  -1.984  -0.844  -0.188  -0.075  -0.091
-2.00  19000. 2.00  -1.984  -0.844  -0.188  -0.075  -0.091
-2.00  19000. 2.50  -1.984  -0.844  -0.188  -0.075  -0.091
-2.00  19000. 3.00  -1.995  -0.780  -0.199  -0.084  -0.097
-2.00  19000. 3.50  -2.008  -0.741  -0.199  -0.088  -0.099
-2.00  19000. 4.00  -2.016  -0.714  -0.194  -0.090  -0.101
-2.00  19000. 4.50  -2.019  -0.695  -0.185  -0.092  -0.100
-2.00  19000. 5.00  -2.019  -0.684  -0.173  -0.094  -0.100
-2.00  20000. 0.00  -2.112  -0.873  -0.200  -0.081  -0.098
-2.00  20000. 0.50  -2.112  -0.873  -0.200  -0.081  -0.098
-2.00  20000. 1.00  -2.112  -0.873  -0.200  -0.081  -0.098
-2.00  20000. 1.50  -2.112  -0.873  -0.200  -0.081  -0.098
-2.00  20000. 2.00  -2.112  -0.873  -0.200  -0.081  -0.098
-2.00  20000. 2.50  -2.112  -0.873  -0.200  -0.081  -0.098
-2.00  20000. 3.00  -2.121  -0.819  -0.209  -0.089  -0.103
-2.00  20000. 3.50  -2.136  -0.780  -0.209  -0.093  -0.105
-2.00  20000. 4.00  -2.146  -0.753  -0.204  -0.095  -0.106
-2.00  20000. 4.50  -2.151  -0.735  -0.196  -0.097  -0.106
-2.00  20000. 5.00  -2.152  -0.723  -0.184  -0.098  -0.106
-2.00  21000. 0.00  -2.233  -0.899  -0.210  -0.087  -0.105
-2.00  21000. 0.50  -2.233  -0.899  -0.210  -0.087  -0.105
-2.00  21000. 1.00  -2.233  -0.899  -0.210  -0.087  -0.105
-2.00  21000. 1.50  -2.233  -0.899  -0.210  -0.087  -0.105
-2.00  21000. 2.00  -2.233  -0.899  -0.210  -0.087  -0.105
-2.00  21000. 2.50  -2.233  -0.899  -0.210  -0.087  -0.105
-2.00  21000. 3.00  -2.240  -0.855  -0.217  -0.093  -0.109
-2.00  21000. 3.50  -2.257  -0.815  -0.218  -0.097  -0.111
-2.00  21000. 4.00  -2.269  -0.789  -0.214  -0.099  -0.112
-2.00  21000. 4.50  -2.275  -0.771  -0.206  -0.101  -0.112
-2.00  21000. 5.00  -2.277  -0.760  -0.195  -0.103  -0.111
-2.00  22000. 0.00  -2.345  -0.921  -0.220  -0.092  -0.112
-2.00  22000. 0.50  -2.345  -0.921  -0.220  -0.092  -0.112
-2.00  22000. 1.00  -2.345  -0.921  -0.220  -0.092  -0.112
-2.00  22000. 1.50  -2.345  -0.921  -0.220  -0.092  -0.112
-2.00  22000. 2.00  -2.345  -0.921  -0.220  -0.092  -0.112
-2.00  22000. 2.50  -2.345  -0.921  -0.220  -0.092  -0.112
-2.00  22000. 3.00  -2.351  -0.887  -0.226  -0.097  -0.115
-2.00  22000. 3.50  -2.372  -0.846  -0.227  -0.101  -0.117
-2.00  22000. 4.00  -2.386  -0.821  -0.223  -0.104  -0.116
-2.00  22000. 4.50  -2.394  -0.804  -0.215  -0.105  -0.117
-2.00  22000. 5.00  -2.396  -0.793  -0.205  -0.107  -0.116
-2.00  23000. 0.00  -2.450  -0.943  -0.229  -0.097  -0.118
-2.00  23000. 0.50  -2.450  -0.943  -0.229  -0.097  -0.118
-2.00  23000. 1.00  -2.450  -0.943  -0.229  -0.097  -0.118
-2.00  23000. 1.50  -2.450  -0.943  -0.229  -0.097  -0.118
-2.00  23000. 2.00  -2.450  -0.943  -0.229  -0.097  -0.118
-2.00  23000. 2.50  -2.450  -0.943  -0.229  -0.097  -0.118
-2.00  23000. 3.00  -2.454  -0.918  -0.233  -0.101  -0.120
-2.00  23000. 3.50  -2.480  -0.876  -0.235  -0.106  -0.121
-2.00  23000. 4.00  -2.497  -0.850  -0.231  -0.108  -0.122
-2.00  23000. 4.50  -2.506  -0.834  -0.224  -0.109  -0.122
-2.00  23000. 5.00  -2.509  -0.824  -0.215  -0.111  -0.121
-2.00  24000. 0.00  -2.545  -0.964  -0.238  -0.103  -0.123
-2.00  24000. 0.50  -2.545  -0.964  -0.238  -0.103  -0.123
-2.00  24000. 1.00  -2.545  -0.964  -0.238  -0.103  -0.123
-2.00  24000. 1.50  -2.545  -0.964  -0.238  -0.103  -0.123
-2.00  24000. 2.00  -2.545  -0.964  -0.238  -0.103  -0.123
-2.00  24000. 2.50  -2.545  -0.964  -0.238  -0.103  -0.123
-2.00  24000. 3.00  -2.548  -0.948  -0.241  -0.105  -0.125
-2.00  24000. 3.50  -2.581  -0.903  -0.243  -0.109  -0.127
-2.00  24000. 4.00  -2.601  -0.877  -0.240  -0.111  -0.128
-2.00  24000. 4.50  -2.612  -0.861  -0.233  -0.113  -0.127
-2.00  24000. 5.00  -2.617  -0.851  -0.224  -0.114  -0.127
-2.00  25000. 0.00  -2.630  -0.987  -0.246  -0.108  -0.128
-2.00  25000. 0.50  -2.630  -0.987  -0.246  -0.108  -0.128
-2.00  25000. 1.00  -2.630  -0.987  -0.246  -0.108  -0.128
-2.00  25000. 1.50  -2.630  -0.987  -0.246  -0.108  -0.128
-2.00  25000. 2.00  -2.630  -0.987  -0.246  -0.108  -0.128
-2.00  25000. 2.50  -2.630  -0.987  -0.246  -0.108  -0.128
-2.00  25000. 3.00  -2.631  -0.979  -0.247  -0.109  -0.129
-2.00  25000. 3.50  -2.676  -0.928  -0.251  -0.113  -0.132
-2.00  25000. 4.00  -2.700  -0.902  -0.248  -0.115  -0.132
-2.00  25000. 4.50  -2.713  -0.886  -0.241  -0.117  -0.131
-2.00  25000. 5.00  -2.719  -0.877  -0.232  -0.118  -0.131
-2.00  26000. 0.00  -2.698  -1.013  -0.251  -0.111  -0.133
-2.00  26000. 0.50  -2.698  -1.013  -0.251  -0.111  -0.133
-2.00  26000. 1.00  -2.698  -1.013  -0.251  -0.111  -0.133
-2.00  26000. 1.50  -2.698  -1.013  -0.251  -0.111  -0.133
-2.00  26000. 2.00  -2.698  -1.013  -0.251  -0.111  -0.133
-2.00  26000. 2.50  -2.698  -1.013  -0.251  -0.111  -0.133
-2.00  26000. 3.00  -2.698  -1.013  -0.251  -0.111  -0.133
-2.00  26000. 3.50  -2.763  -0.953  -0.259  -0.117  -0.137
-2.00  26000. 4.00  -2.792  -0.925  -0.255  -0.119  -0.137
-2.00  26000. 4.50  -2.807  -0.909  -0.249  -0.120  -0.137
-2.00  26000. 5.00  -2.815  -0.900  -0.240  -0.121  -0.136
-2.00  27000. 0.00  -2.797  -1.017  -0.261  -0.117  -0.138
-2.00  27000. 0.50  -2.797  -1.017  -0.261  -0.117  -0.138
-2.00  27000. 1.00  -2.797  -1.017  -0.261  -0.117  -0.138
-2.00  27000. 1.50  -2.797  -1.017  -0.261  -0.117  -0.138
-2.00  27000. 2.00  -2.797  -1.017  -0.261  -0.117  -0.138
