 0.00000E+00 9.00000E+00    2251 4.00000E-03
 LogT          HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               cen92         cen92         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         cen92         cen92         cen92         cen92         
 2.48000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.24201E-10   1.04361E-10   8.96806E-10   8.19777E-11   1.70474E-10   3.74223E-10   0.00000E+00   4.11035E-26   1.90887E-26   1.64414E-25   1.79198E-26   4.16623E-26   3.23459E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.52000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.22760E-10   1.03752E-10   8.91042E-10   8.15278E-11   1.69301E-10   3.72184E-10   0.00000E+00   4.12172E-26   1.91530E-26   1.64869E-25   1.79874E-26   4.17583E-26   3.24703E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.56000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.21329E-10   1.03146E-10   8.85315E-10   8.10804E-11   1.68135E-10   3.70156E-10   0.00000E+00   4.13312E-26   1.92174E-26   1.65325E-25   1.80553E-26   4.18546E-26   3.25952E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.60000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.19906E-10   1.02545E-10   8.79625E-10   8.06354E-11   1.66978E-10   3.68139E-10   0.00000E+00   4.14455E-26   1.92821E-26   1.65782E-25   1.81234E-26   4.19511E-26   3.27205E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.64000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.18493E-10   1.01946E-10   8.73972E-10   8.01929E-11   1.65829E-10   3.66133E-10   0.00000E+00   4.15602E-26   1.93469E-26   1.66241E-25   1.81917E-26   4.20478E-26   3.28464E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.68000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.17089E-10   1.01352E-10   8.68355E-10   7.97527E-11   1.64687E-10   3.64138E-10   0.00000E+00   4.16751E-26   1.94120E-26   1.66701E-25   1.82603E-26   4.21447E-26   3.29727E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.72000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.15693E-10   1.00760E-10   8.62774E-10   7.93149E-11   1.63553E-10   3.62154E-10   0.00000E+00   4.17904E-26   1.94774E-26   1.67162E-25   1.83291E-26   4.22419E-26   3.30994E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.76000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.14307E-10   1.00172E-10   8.57228E-10   7.88795E-11   1.62427E-10   3.60180E-10   0.00000E+00   4.19060E-26   1.95429E-26   1.67624E-25   1.83982E-26   4.23392E-26   3.32267E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.80000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.12930E-10   9.95881E-11   8.51719E-10   7.84465E-11   1.61309E-10   3.58217E-10   0.00000E+00   4.20220E-26   1.96086E-26   1.68088E-25   1.84675E-26   4.24368E-26   3.33544E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.84000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.11561E-10   9.90070E-11   8.46245E-10   7.80158E-11   1.60199E-10   3.56265E-10   0.00000E+00   4.21382E-26   1.96746E-26   1.68553E-25   1.85371E-26   4.25347E-26   3.34826E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.88000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.10201E-10   9.84294E-11   8.40806E-10   7.75874E-11   1.59096E-10   3.54323E-10   0.00000E+00   4.22548E-26   1.97408E-26   1.69019E-25   1.86069E-26   4.26327E-26   3.36113E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.92000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.08850E-10   9.78551E-11   8.35402E-10   7.71614E-11   1.58001E-10   3.52392E-10   0.00000E+00   4.23717E-26   1.98072E-26   1.69487E-25   1.86770E-26   4.27310E-26   3.37405E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.96000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.07508E-10   9.72842E-11   8.30033E-10   7.67377E-11   1.56913E-10   3.50471E-10   0.00000E+00   4.24889E-26   1.98739E-26   1.69955E-25   1.87474E-26   4.28295E-26   3.38701E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.06174E-10   9.67167E-11   8.24698E-10   7.63162E-11   1.55833E-10   3.48561E-10   0.00000E+00   4.26064E-26   1.99408E-26   1.70426E-25   1.88179E-26   4.29282E-26   3.40003E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.04000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.04849E-10   9.61524E-11   8.19397E-10   7.58971E-11   1.54760E-10   3.46661E-10   0.00000E+00   4.27243E-26   2.00079E-26   1.70897E-25   1.88888E-26   4.30272E-26   3.41309E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.08000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.03533E-10   9.55914E-11   8.14131E-10   7.54803E-11   1.53695E-10   3.44771E-10   0.00000E+00   4.28424E-26   2.00752E-26   1.71370E-25   1.89599E-26   4.31264E-26   3.42620E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.12000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.02225E-10   9.50337E-11   8.08898E-10   7.50657E-11   1.52637E-10   3.42891E-10   0.00000E+00   4.29610E-26   2.01427E-26   1.71844E-25   1.90312E-26   4.32258E-26   3.43936E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.16000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.00925E-10   9.44793E-11   8.03699E-10   7.46533E-11   1.51586E-10   3.41022E-10   0.00000E+00   4.30798E-26   2.02105E-26   1.72319E-25   1.91028E-26   4.33254E-26   3.45257E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.20000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.99633E-10   9.39280E-11   7.98534E-10   7.42432E-11   1.50543E-10   3.39163E-10   0.00000E+00   4.31990E-26   2.02785E-26   1.72796E-25   1.91747E-26   4.34253E-26   3.46583E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.24000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.98350E-10   9.33800E-11   7.93402E-10   7.38353E-11   1.49506E-10   3.37314E-10   0.00000E+00   4.33185E-26   2.03467E-26   1.73274E-25   1.92468E-26   4.35254E-26   3.47913E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.28000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.97076E-10   9.28352E-11   7.88302E-10   7.34297E-11   1.48477E-10   3.35475E-10   0.00000E+00   4.34383E-26   2.04152E-26   1.73753E-25   1.93192E-26   4.36258E-26   3.49249E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.32000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.95809E-10   9.22936E-11   7.83236E-10   7.30262E-11   1.47455E-10   3.33645E-10   0.00000E+00   4.35585E-26   2.04839E-26   1.74234E-25   1.93918E-26   4.37263E-26   3.50590E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.36000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.94550E-10   9.17552E-11   7.78202E-10   7.26249E-11   1.46440E-10   3.31826E-10   0.00000E+00   4.36789E-26   2.05528E-26   1.74716E-25   1.94647E-26   4.38271E-26   3.51936E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.40000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.93300E-10   9.12198E-11   7.73200E-10   7.22258E-11   1.45432E-10   3.30017E-10   0.00000E+00   4.37998E-26   2.06219E-26   1.75199E-25   1.95379E-26   4.39282E-26   3.53286E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.44000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.92058E-10   9.06876E-11   7.68231E-10   7.18289E-11   1.44431E-10   3.28217E-10   0.00000E+00   4.39209E-26   2.06913E-26   1.75684E-25   1.96113E-26   4.40294E-26   3.54642E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.48000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.90823E-10   9.01585E-11   7.63293E-10   7.14341E-11   1.43436E-10   3.26427E-10   0.00000E+00   4.40424E-26   2.07610E-26   1.76170E-25   1.96850E-26   4.41309E-26   3.56003E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.52000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.89597E-10   8.96325E-11   7.58387E-10   7.10415E-11   1.42449E-10   3.24647E-10   0.00000E+00   4.41643E-26   2.08308E-26   1.76657E-25   1.97589E-26   4.42327E-26   3.57369E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.56000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.88378E-10   8.91096E-11   7.53513E-10   7.06510E-11   1.41468E-10   3.22876E-10   0.00000E+00   4.42864E-26   2.09009E-26   1.77146E-25   1.98331E-26   4.43346E-26   3.58740E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.60000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.87167E-10   8.85897E-11   7.48670E-10   7.02626E-11   1.40495E-10   3.21115E-10   0.00000E+00   4.44089E-26   2.09712E-26   1.77636E-25   1.99076E-26   4.44368E-26   3.60116E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.64000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.85964E-10   8.80729E-11   7.43858E-10   6.98764E-11   1.39527E-10   3.19364E-10   0.00000E+00   4.45318E-26   2.10418E-26   1.78127E-25   1.99823E-26   4.45393E-26   3.61498E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.68000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.84769E-10   8.75590E-11   7.39077E-10   6.94922E-11   1.38567E-10   3.17622E-10   0.00000E+00   4.46550E-26   2.11126E-26   1.78620E-25   2.00573E-26   4.46419E-26   3.62884E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.72000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.83582E-10   8.70482E-11   7.34327E-10   6.91101E-11   1.37613E-10   3.15889E-10   0.00000E+00   4.47785E-26   2.11836E-26   1.79114E-25   2.01326E-26   4.47448E-26   3.64276E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.76000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.82402E-10   8.65403E-11   7.29607E-10   6.87301E-11   1.36666E-10   3.14166E-10   0.00000E+00   4.49023E-26   2.12549E-26   1.79609E-25   2.02081E-26   4.48480E-26   3.65672E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.80000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.81229E-10   8.60354E-11   7.24918E-10   6.83522E-11   1.35725E-10   3.12453E-10   0.00000E+00   4.50266E-26   2.13264E-26   1.80106E-25   2.02840E-26   4.49514E-26   3.67074E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.84000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.80065E-10   8.55335E-11   7.20259E-10   6.79763E-11   1.34791E-10   3.10748E-10   0.00000E+00   4.51511E-26   2.13982E-26   1.80604E-25   2.03600E-26   4.50550E-26   3.68482E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.88000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.78907E-10   8.50344E-11   7.15629E-10   6.76024E-11   1.33863E-10   3.09053E-10   0.00000E+00   4.52760E-26   2.14702E-26   1.81104E-25   2.04364E-26   4.51589E-26   3.69894E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.92000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.77757E-10   8.45383E-11   7.11030E-10   6.72306E-11   1.32941E-10   3.07367E-10   0.00000E+00   4.54012E-26   2.15424E-26   1.81605E-25   2.05130E-26   4.52630E-26   3.71312E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.96000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.76615E-10   8.40451E-11   7.06460E-10   6.68608E-11   1.32026E-10   3.05690E-10   0.00000E+00   4.55268E-26   2.16149E-26   1.82107E-25   2.05899E-26   4.53673E-26   3.72735E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.75480E-10   8.35548E-11   7.01919E-10   6.64930E-11   1.31117E-10   3.04022E-10   0.00000E+00   4.56528E-26   2.16876E-26   1.82611E-25   2.06671E-26   4.54719E-26   3.74163E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.04000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.74352E-10   8.30673E-11   6.97408E-10   6.61272E-11   1.30214E-10   3.02363E-10   0.00000E+00   4.57790E-26   2.17606E-26   1.83116E-25   2.07445E-26   4.55767E-26   3.75597E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.08000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.73231E-10   8.25827E-11   6.92925E-10   6.57634E-11   1.29318E-10   3.00713E-10   0.00000E+00   4.59057E-26   2.18338E-26   1.83623E-25   2.08223E-26   4.56818E-26   3.77036E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.12000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.72118E-10   8.21009E-11   6.88472E-10   6.54015E-11   1.28428E-10   2.99072E-10   0.00000E+00   4.60327E-26   2.19073E-26   1.84131E-25   2.09003E-26   4.57871E-26   3.78480E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.16000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.71012E-10   8.16219E-11   6.84047E-10   6.50417E-11   1.27544E-10   2.97440E-10   0.00000E+00   4.61600E-26   2.19810E-26   1.84640E-25   2.09785E-26   4.58926E-26   3.79929E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.20000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.69913E-10   8.11457E-11   6.79650E-10   6.46838E-11   1.26666E-10   2.95817E-10   0.00000E+00   4.62877E-26   2.20549E-26   1.85151E-25   2.10571E-26   4.59984E-26   3.81384E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.24000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.68820E-10   8.06722E-11   6.75282E-10   6.43278E-11   1.25794E-10   2.94202E-10   0.00000E+00   4.64157E-26   2.21291E-26   1.85663E-25   2.11359E-26   4.61045E-26   3.82845E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.28000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.67735E-10   8.02016E-11   6.70942E-10   6.39737E-11   1.24928E-10   2.92597E-10   0.00000E+00   4.65441E-26   2.22036E-26   1.86176E-25   2.12150E-26   4.62108E-26   3.84311E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.32000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.66657E-10   7.97337E-11   6.66629E-10   6.36216E-11   1.24068E-10   2.91000E-10   0.00000E+00   4.66728E-26   2.22783E-26   1.86691E-25   2.12944E-26   4.63173E-26   3.85782E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.36000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.65586E-10   7.92685E-11   6.62345E-10   6.32714E-11   1.23214E-10   2.89411E-10   0.00000E+00   4.68019E-26   2.23533E-26   1.87208E-25   2.13741E-26   4.64240E-26   3.87259E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.40000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.64522E-10   7.88060E-11   6.58087E-10   6.29231E-11   1.22366E-10   2.87831E-10   0.00000E+00   4.69314E-26   2.24285E-26   1.87726E-25   2.14540E-26   4.65311E-26   3.88741E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.44000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.63464E-10   7.83462E-11   6.53858E-10   6.25767E-11   1.21523E-10   2.86260E-10   0.00000E+00   4.70612E-26   2.25039E-26   1.88245E-25   2.15343E-26   4.66383E-26   3.90229E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.48000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.62414E-10   7.78891E-11   6.49655E-10   6.22322E-11   1.20687E-10   2.84698E-10   0.00000E+00   4.71914E-26   2.25797E-26   1.88766E-25   2.16148E-26   4.67458E-26   3.91722E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.52000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.61370E-10   7.74347E-11   6.45480E-10   6.18895E-11   1.19856E-10   2.83143E-10   0.00000E+00   4.73219E-26   2.26556E-26   1.89288E-25   2.16956E-26   4.68536E-26   3.93221E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.56000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.60333E-10   7.69829E-11   6.41331E-10   6.15488E-11   1.19031E-10   2.81598E-10   0.00000E+00   4.74528E-26   2.27319E-26   1.89811E-25   2.17767E-26   4.69616E-26   3.94725E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.60000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.59302E-10   7.65338E-11   6.37209E-10   6.12098E-11   1.18211E-10   2.80060E-10   0.00000E+00   4.75841E-26   2.28083E-26   1.90336E-25   2.18581E-26   4.70699E-26   3.96235E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.64000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.58278E-10   7.60873E-11   6.33113E-10   6.08727E-11   1.17398E-10   2.78531E-10   0.00000E+00   4.77157E-26   2.28851E-26   1.90863E-25   2.19398E-26   4.71784E-26   3.97751E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.68000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.57261E-10   7.56434E-11   6.29044E-10   6.05375E-11   1.16589E-10   2.77010E-10   0.00000E+00   4.78477E-26   2.29621E-26   1.91391E-25   2.20217E-26   4.72871E-26   3.99272E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.72000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.56250E-10   7.52020E-11   6.25001E-10   6.02040E-11   1.15787E-10   2.75498E-10   0.00000E+00   4.79800E-26   2.30393E-26   1.91920E-25   2.21040E-26   4.73961E-26   4.00799E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.76000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.55246E-10   7.47633E-11   6.20984E-10   5.98724E-11   1.14990E-10   2.73993E-10   0.00000E+00   4.81128E-26   2.31169E-26   1.92451E-25   2.21865E-26   4.75054E-26   4.02331E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.80000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.54248E-10   7.43271E-11   6.16993E-10   5.95425E-11   1.14198E-10   2.72497E-10   0.00000E+00   4.82458E-26   2.31946E-26   1.92983E-25   2.22693E-26   4.76149E-26   4.03869E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.84000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.53257E-10   7.38935E-11   6.13027E-10   5.92145E-11   1.13412E-10   2.71009E-10   0.00000E+00   4.83793E-26   2.32727E-26   1.93517E-25   2.23525E-26   4.77247E-26   4.05413E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.88000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.52272E-10   7.34624E-11   6.09087E-10   5.88882E-11   1.12631E-10   2.69529E-10   0.00000E+00   4.85131E-26   2.33510E-26   1.94052E-25   2.24359E-26   4.78347E-26   4.06963E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.92000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.51293E-10   7.30338E-11   6.05172E-10   5.85638E-11   1.11856E-10   2.68057E-10   0.00000E+00   4.86473E-26   2.34296E-26   1.94589E-25   2.25196E-26   4.79450E-26   4.08518E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.96000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.50321E-10   7.26077E-11   6.01282E-10   5.82410E-11   1.11086E-10   2.66593E-10   0.00000E+00   4.87819E-26   2.35084E-26   1.95127E-25   2.26036E-26   4.80555E-26   4.10079E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 5.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.49354E-10   7.21841E-11   5.97418E-10   5.79201E-11   1.10321E-10   2.65137E-10   0.00000E+00   4.89168E-26   2.35875E-26   1.95667E-25   2.26879E-26   4.81663E-26   4.11646E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 5.04000E-01   0.00000E+00   0.00000E+00   0.00000E+00   1.48394E-10   7.17629E-11   5.93578E-10   5.76008E-11   1.09562E-10   2.63688E-10   0.00000E+00   4.90521E-26   2.36669E-26   1.96208E-25   2.27725E-26   4.82773E-26   4.13218E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
