#       RADIUS          VC_TOT      PSIMAJ_TOT            PSI2
#
   400.25000      0.99974400      0.14808747     -0.12319205E-04
   400.27499      0.99971259      0.14815018     -0.12316897E-04
   400.30002      0.99968117      0.14821288     -0.12314587E-04
   400.32501      0.99964982      0.14827557     -0.12312282E-04
   400.35001      0.99961853      0.14833823     -0.12309975E-04
   400.37500      0.99958724      0.14840035     -0.12307669E-04
   400.39999      0.99955589      0.14846247     -0.12305362E-04
   400.42502      0.99952465      0.14852515     -0.12303058E-04
   400.45001      0.99949324      0.14858781     -0.12300752E-04
   400.47501      0.99946195      0.14864990     -0.12298450E-04
   400.50000      0.99943066      0.14871198     -0.12296147E-04
   400.52499      0.99939930      0.14877462     -0.12293845E-04
   400.55002      0.99936801      0.14883724     -0.12291542E-04
   400.57501      0.99933672      0.14889979     -0.12289242E-04
   400.60001      0.99930543      0.14896241     -0.12286941E-04
   400.62500      0.99927419      0.14902447     -0.12284641E-04
   400.64999      0.99924290      0.14908651     -0.12282341E-04
   400.67502      0.99921161      0.14914909     -0.12280042E-04
   400.70001      0.99918032      0.14921167     -0.12277744E-04
   400.72501      0.99914902      0.14927372     -0.12275447E-04
   400.75000      0.99911773      0.14933576     -0.12273149E-04
   400.77499      0.99908638      0.14939836     -0.12270852E-04
   400.80002      0.99905509      0.14946094     -0.12268555E-04
   400.82501      0.99902385      0.14952296     -0.12266260E-04
   400.85001      0.99899250      0.14958496     -0.12263965E-04
   400.87500      0.99896133      0.14964750     -0.12261670E-04
   400.89999      0.99893004      0.14971006     -0.12259377E-04
   400.92502      0.99889868      0.14977209     -0.12257084E-04
   400.95001      0.99886745      0.14983408     -0.12254791E-04
   400.97501      0.99883622      0.14989659     -0.12252500E-04
   401.00000      0.99880499      0.14995909     -0.12250208E-04
   401.02499      0.99877369      0.15002106     -0.12247915E-04
   401.05002      0.99874252      0.15008302     -0.12245625E-04
   401.07501      0.99871123      0.15014553     -0.12243336E-04
   401.10001      0.99867994      0.15020807     -0.12241046E-04
   401.12500      0.99864870      0.15026997     -0.12238757E-04
   401.14999      0.99861753      0.15033191     -0.12236471E-04
   401.17502      0.99858624      0.15039441     -0.12234182E-04
   401.20001      0.99855500      0.15045694     -0.12231894E-04
   401.22501      0.99852371      0.15051886     -0.12229608E-04
   401.25000      0.99849248      0.15058078     -0.12227322E-04
   401.27499      0.99846131      0.15064324     -0.12225036E-04
   401.30002      0.99843001      0.15070572     -0.12222749E-04
   401.32501      0.99839890      0.15076761     -0.12220466E-04
   401.35001      0.99836767      0.15082949     -0.12218183E-04
   401.37500      0.99833637      0.15089193     -0.12215900E-04
   401.39999      0.99830520      0.15095437     -0.12213618E-04
   401.42502      0.99827397      0.15101625     -0.12211336E-04
   401.45001      0.99824274      0.15107813     -0.12209053E-04
   401.47501      0.99821162      0.15114053     -0.12206774E-04
   401.50000      0.99818033      0.15120290     -0.12204494E-04
   401.52499      0.99814910      0.15126480     -0.12202213E-04
   401.55002      0.99811792      0.15132669     -0.12199932E-04
   401.57501      0.99808669      0.15138906     -0.12197655E-04
   401.60001      0.99805558      0.15145147     -0.12195378E-04
   401.62500      0.99802434      0.15151326     -0.12193103E-04
   401.64999      0.99799323      0.15157507     -0.12190825E-04
   401.67502      0.99796200      0.15163745     -0.12188548E-04
   401.70001      0.99793077      0.15169987     -0.12186269E-04
   401.72501      0.99789959      0.15176165     -0.12183996E-04
   401.75000      0.99786842      0.15182348     -0.12181722E-04
   401.77499      0.99783725      0.15188530     -0.12179447E-04
   401.80002      0.99780601      0.15194716     -0.12177173E-04
   401.82501      0.99777478      0.15200946     -0.12174902E-04
   401.85001      0.99774373      0.15207177     -0.12172628E-04
   401.87500      0.99771255      0.15213355     -0.12170357E-04
   401.89999      0.99768138      0.15219532     -0.12168086E-04
   401.92502      0.99765027      0.15225765     -0.12165814E-04
   401.95001      0.99761903      0.15231997     -0.12163543E-04
   401.97501      0.99758786      0.15238172     -0.12161275E-04
   402.00000      0.99755669      0.15244344     -0.12159007E-04
   402.02499      0.99752551      0.15250522     -0.12156737E-04
   402.05002      0.99749446      0.15256698     -0.12154468E-04
   402.07501      0.99746329      0.15262926     -0.12152202E-04
   402.10001      0.99743217      0.15269153     -0.12149934E-04
   402.12500      0.99740106      0.15275322     -0.12147669E-04
   402.14999      0.99736983      0.15281489     -0.12145404E-04
   402.17502      0.99733877      0.15287665     -0.12143139E-04
   402.20001      0.99730760      0.15293837     -0.12140875E-04
   402.22501      0.99727648      0.15300061     -0.12138611E-04
   402.25000      0.99724537      0.15306282     -0.12136348E-04
   402.27499      0.99721426      0.15312453     -0.12134084E-04
   402.30002      0.99718314      0.15318622     -0.12131822E-04
   402.32501      0.99715203      0.15324786     -0.12129561E-04
   402.35001      0.99712092      0.15330952     -0.12127301E-04
   402.37500      0.99708980      0.15337172     -0.12125041E-04
   402.39999      0.99705875      0.15343392     -0.12122782E-04
   402.42502      0.99702770      0.15349555     -0.12120523E-04
   402.45001      0.99699652      0.15355721     -0.12118263E-04
   402.47501      0.99696541      0.15361887     -0.12116004E-04
   402.50000      0.99693429      0.15368052     -0.12113747E-04
   402.52499      0.99690324      0.15374270     -0.12111490E-04
   402.55002      0.99687213      0.15380490     -0.12109232E-04
   402.57501      0.99684101      0.15386651     -0.12106976E-04
   402.60001      0.99680990      0.15392813     -0.12104721E-04
   402.62500      0.99677885      0.15398973     -0.12102467E-04
   402.64999      0.99674779      0.15405135     -0.12100211E-04
   402.67502      0.99671680      0.15411352     -0.12097958E-04
   402.70001      0.99668562      0.15417565     -0.12095703E-04
   402.72501      0.99665463      0.15423721     -0.12093453E-04
   402.75000      0.99662346      0.15429880     -0.12091200E-04
   402.77499      0.99659240      0.15436038     -0.12088949E-04
   402.80002      0.99656141      0.15442196     -0.12086696E-04
   402.82501      0.99653035      0.15448351     -0.12084447E-04
   402.85001      0.99649924      0.15454507     -0.12082197E-04
   402.87500      0.99646825      0.15460716     -0.12079949E-04
   402.89999      0.99643713      0.15466923     -0.12077700E-04
   402.92502      0.99640614      0.15473081     -0.12075450E-04
   402.95001      0.99637502      0.15479238     -0.12073201E-04
   402.97501      0.99634397      0.15485394     -0.12070956E-04
   403.00000      0.99631292      0.15491547     -0.12068709E-04
   403.02499      0.99628186      0.15497699     -0.12066463E-04
   403.05002      0.99625081      0.15503852     -0.12064216E-04
   403.07501      0.99621975      0.15510055     -0.12061973E-04
   403.10001      0.99618876      0.15516257     -0.12059729E-04
   403.12500      0.99615771      0.15522408     -0.12057486E-04
   403.14999      0.99612671      0.15528558     -0.12055242E-04
   403.17502      0.99609572      0.15534708     -0.12052999E-04
   403.20001      0.99606478      0.15540856     -0.12050757E-04
   403.22501      0.99603373      0.15547000     -0.12048517E-04
   403.25000      0.99600261      0.15553148     -0.12046276E-04
   403.27499      0.99597156      0.15559296     -0.12044035E-04
   403.30002      0.99594057      0.15565445     -0.12041794E-04
   403.32501      0.99590957      0.15571643     -0.12039555E-04
   403.35001      0.99587858      0.15577842     -0.12037315E-04
   403.37500      0.99584752      0.15583985     -0.12035078E-04
   403.39999      0.99581659      0.15590125     -0.12032840E-04
   403.42502      0.99578559      0.15596271     -0.12030605E-04
   403.45001      0.99575460      0.15602414     -0.12028367E-04
   403.47501      0.99572361      0.15608555     -0.12026131E-04
   403.50000      0.99569261      0.15614696     -0.12023896E-04
   403.52499      0.99566162      0.15620837     -0.12021661E-04
   403.55002      0.99563062      0.15626977     -0.12019425E-04
   403.57501      0.99559969      0.15633115     -0.12017193E-04
   403.60001      0.99556869      0.15639253     -0.12014960E-04
   403.62500      0.99553764      0.15645444     -0.12012729E-04
   403.64999      0.99550682      0.15651634     -0.12010497E-04
   403.67502      0.99547577      0.15657775     -0.12008264E-04
   403.70001      0.99544472      0.15663917     -0.12006031E-04
   403.72501      0.99541384      0.15670048     -0.12003802E-04
   403.75000      0.99538285      0.15676183     -0.12001573E-04
   403.77499      0.99535191      0.15682322     -0.11999344E-04
   403.80002      0.99532098      0.15688458     -0.11997114E-04
   403.82501      0.99528998      0.15694591     -0.11994885E-04
   403.85001      0.99525899      0.15700723     -0.11992658E-04
   403.87500      0.99522805      0.15706855     -0.11990433E-04
   403.89999      0.99519718      0.15712984     -0.11988206E-04
   403.92502      0.99516630      0.15719119     -0.11985980E-04
   403.95001      0.99513525      0.15725251     -0.11983753E-04
   403.97501      0.99510437      0.15731382     -0.11981529E-04
   404.00000      0.99507338      0.15737511     -0.11979305E-04
   404.02499      0.99504244      0.15743642     -0.11977080E-04
   404.05002      0.99501151      0.15749770     -0.11974856E-04
   404.07501      0.99498069      0.15755951     -0.11972635E-04
   404.10001      0.99494976      0.15762129     -0.11970413E-04
   404.12500      0.99491876      0.15768254     -0.11968194E-04
   404.14999      0.99488795      0.15774380     -0.11965972E-04
   404.17502      0.99485701      0.15780509     -0.11963751E-04
   404.20001      0.99482608      0.15786633     -0.11961531E-04
   404.22501      0.99479520      0.15792757     -0.11959312E-04
   404.25000      0.99476427      0.15798883     -0.11957093E-04
   404.27499      0.99473333      0.15805009     -0.11954874E-04
   404.30002      0.99470240      0.15811133     -0.11952656E-04
   404.32501      0.99467140      0.15817258     -0.11950439E-04
   404.35001      0.99464065      0.15823376     -0.11948223E-04
   404.37500      0.99460977      0.15829499     -0.11946007E-04
   404.39999      0.99457884      0.15835620     -0.11943791E-04
   404.42502      0.99454796      0.15841742     -0.11941576E-04
   404.45001      0.99451709      0.15847865     -0.11939361E-04
   404.47501      0.99448615      0.15853982     -0.11937148E-04
   404.50000      0.99445528      0.15860099     -0.11934934E-04
   404.52499      0.99442440      0.15866217     -0.11932721E-04
   404.55002      0.99439359      0.15872334     -0.11930509E-04
   404.57501      0.99436271      0.15878454     -0.11928297E-04
   404.60001      0.99433190      0.15884569     -0.11926085E-04
   404.62500      0.99430096      0.15890686     -0.11923876E-04
   404.64999      0.99427003      0.15896803     -0.11921666E-04
   404.67502      0.99423921      0.15902922     -0.11919456E-04
   404.70001      0.99420828      0.15909040     -0.11917246E-04
   404.72501      0.99417746      0.15915151     -0.11915038E-04
   404.75000      0.99414665      0.15921266     -0.11912830E-04
   404.77499      0.99411577      0.15927383     -0.11910621E-04
   404.80002      0.99408489      0.15933496     -0.11908412E-04
   404.82501      0.99405408      0.15939605     -0.11906208E-04
   404.85001      0.99402320      0.15945713     -0.11904003E-04
   404.87500      0.99399239      0.15951824     -0.11901800E-04
   404.89999      0.99396151      0.15957932     -0.11899594E-04
   404.92502      0.99393076      0.15964043     -0.11897389E-04
   404.95001      0.99389982      0.15970153     -0.11895185E-04
   404.97501      0.99386901      0.15976259     -0.11892984E-04
   405.00000      0.99383825      0.15982364     -0.11890782E-04
   405.02499      0.99380738      0.15988475     -0.11888580E-04
   405.05002      0.99377662      0.15994585     -0.11886376E-04
   405.07501      0.99374580      0.16000690     -0.11884177E-04
   405.10001      0.99371493      0.16006795     -0.11881976E-04
